gene_stable_id	accession	gene_display_label	gene_desc	gene_biotype	chr_name	gene_start	gene_end	gene_strand	gene_source	gene_version	trans_stable_id	prot_stable_id	display_label	info_type	target_chembl_id	db_source	target_type	pref_name	action_types	molecue_summary	max_molecule_phase_for_target	priority	drug_type	status
ENSG00000196611	P03956	MMP1	matrix metallopeptidase 1 (interstitial collagenase) [Source:HGNC Symbol;Acc:7155]	protein_coding	11	102660651	102668891	-1	ensembl_havana	4	ENST00000315274	ENSP00000322788	MMP1_HUMAN	DIRECT	CHEMBL332	SWISS-PROT	SINGLE PROTEIN	Matrix metalloproteinase-1	INHIBITOR	CHEMBL1200699 [DOXYCYCLINE][4][INHIBITOR][Small molecule]|CHEMBL3989740 [DOXYCYCLINE HYCLATE][4][INHIBITOR][Small molecule]|CHEMBL2364574 [DOXYCYCLINE CALCIUM][4][INHIBITOR][Small molecule]|CHEMBL279785 [MARIMASTAT][3][INHIBITOR][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000196616	P00325	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:250]	protein_coding	4	100226121	100242558	-1	ensembl_havana	8	ENST00000305046	ENSP00000306606	ADH1B_HUMAN	DIRECT	CHEMBL2096668	SWISS-PROT	PROTEIN FAMILY	Alcohol dehydrogenase	INHIBITOR	CHEMBL1909285 [NITREFAZOLE][4][INHIBITOR][Small molecule]	4	1	ADME | SMALL_MOL	ORIGINAL
ENSG00000196616	P00325	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:250]	protein_coding	4	100226121	100242558	-1	ensembl_havana	8	ENST00000305046	ENSP00000306606	ADH1B_HUMAN	DIRECT	CHEMBL2363044	SWISS-PROT	PROTEIN COMPLEX GROUP	Alcohol dehydrogenase class I	INHIBITOR	CHEMBL1308 [FOMEPIZOLE][4][INHIBITOR][Small molecule]	4	1	ADME | SMALL_MOL	ORIGINAL
ENSG00000196620	P54855	UGT2B15	UDP glucuronosyltransferase 2 family, polypeptide B15 [Source:HGNC Symbol;Acc:12546]	protein_coding	4	69512348	69536346	-1	ensembl_havana	4	ENST00000338206	ENSP00000341045	UDB15_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000196632	Q9BYP7	WNK3	WNK lysine deficient protein kinase 3 [Source:HGNC Symbol;Acc:14543]	protein_coding	X	54219256	54385075	-1	ensembl_havana	6	ENST00000375169|ENST00000375159|ENST00000354646	ENSP00000364312|ENSP00000364301|ENSP00000346667	WNK3_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
ENSG00000196639	P35367	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:5182]	protein_coding	3	11178779	11305243	1	ensembl_havana	6	ENST00000438284|ENST00000431010|ENST00000397056	ENSP00000406705|ENSP00000397028|ENSP00000380247	HRH1_HUMAN	DIRECT	CHEMBL231	SWISS-PROT	SINGLE PROTEIN	Histamine H1 receptor	ANTAGONIST|AGONIST|INVERSE AGONIST	CHEMBL1201659 [CHLORPHENIRAMINE POLISTIREX][4][ANTAGONIST][Small molecule]|CHEMBL3989885 [TRIMEPRAZINE TARTRATE][4][ANTAGONIST][Small molecule]|CHEMBL1200491 [EPINASTINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200497 [CYCLIZINE LACTATE][4][ANTAGONIST][Small molecule]|CHEMBL1200618 [FEXOFENADINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1716 [CYPROHEPTADINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL3544908 [AZATADINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1200638 [DEXBROMPHENIRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1200750 [PROMETHAZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200809 [AZELASTINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200961 [BROMPHENIRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1201006 [PYRILAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1607273 [CETIRIZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1719 [OLOPATADINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200532 [METHDILAZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200927 [DEXCHLORPHENIRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL998 [LORATADINE][4][ANTAGONIST][Small molecule]|CHEMBL1659 [CHLORPHENIRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1200795 [CLEMASTINE FUMARATE][4][ANTAGONIST][Small molecule]|CHEMBL1237102 [LEVOCABASTINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200967 [BROMODIPHENHYDRAMINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1201068 [PROPIOMAZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL3989555 [MECLIZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL3989520 [HISTAMINE PHOSPHATE][4][AGONIST][Small molecule]|CHEMBL1200974 [CARBINOXAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1201747 [ALCAFTADINE][4][ANTAGONIST][Small molecule]|CHEMBL1224 [ACRIVASTINE][4][ANTAGONIST][Small molecule]|CHEMBL3188034 [TRIPROLIDINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200769 [TRIPELENNAMINE CITRATE][4][ANTAGONIST][Small molecule]|CHEMBL3186993 [HYDROXYZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1172 [DESLORATADINE][4][ANTAGONIST][Small molecule]|CHEMBL1620 [DIPHENHYDRAMINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1653 [PHENIRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL1200392 [DOXYLAMINE SUCCINATE][4][ANTAGONIST][Small molecule]|CHEMBL1200446 [TRIPELENNAMINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200550 [ANTAZOLINE PHOSPHATE][4][ANTAGONIST][Small molecule]|CHEMBL1201190 [LEVOCETIRIZINE DIHYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1201759 [BEPOTASTINE BESYLATE][4][ANTAGONIST][Small molecule]|CHEMBL1564 [DIPHENYLPYRALINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1633 [KETOTIFEN FUMARATE][4][ANTAGONIST][Small molecule]|CHEMBL1200403 [BUCLIZINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200406 [DIMENHYDRINATE][4][ANTAGONIST][Small molecule]|CHEMBL2103739 [EMEDASTINE DIFUMARATE][4][ANTAGONIST][Small molecule]|CHEMBL1200959 [METHDILAZINE][4][ANTAGONIST][Small molecule]|CHEMBL1201089 [DIPHENHYDRAMINE CITRATE][4][ANTAGONIST][Small molecule]|CHEMBL1201023 [ORPHENADRINE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200395 [ORPHENADRINE CITRATE][4][ANTAGONIST][Small molecule]|CHEMBL1689 [TOLAZOLINE HYDROCHLORIDE][4][AGONIST][Small molecule]|CHEMBL1200948 [TRIMIPRAMINE MALEATE][4][ANTAGONIST][Small molecule]|CHEMBL296419 [ASTEMIZOLE][4][ANTAGONIST][Small molecule]|CHEMBL1200467 [HYDROXYZINE PAMOATE][4][ANTAGONIST][Small molecule]|CHEMBL3545287 [LY2624803][2][ANTAGONIST][Small molecule]|CHEMBL539843 [VAPITADINE DIHYDROCHLORIDE][2][ANTAGONIST][Small molecule]|CHEMBL2107339 [ESMIRTAZAPINE MALEATE][3][ANTAGONIST][Small molecule]|CHEMBL2105266 [METHAPYRILENE FUMARATE][4][ANTAGONIST][Small molecule]|CHEMBL1255739 [METHAPYRILENE HYDROCHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL17157 [TERFENADINE][4][ANTAGONIST][Small molecule]|CHEMBL2105458 [THENALIDINE][4][ANTAGONIST][Small molecule]|CHEMBL1742423 [BILASTINE][4][INVERSE AGONIST][Small molecule]|CHEMBL2110774 [CHLORPHENOXAMINE][4][ANTAGONIST][Small molecule]|CHEMBL1442422 [DIBENZEPIN][4][ANTAGONIST][Small molecule]|CHEMBL22108 [DIMETHINDENE][4][ANTAGONIST][Small molecule]|CHEMBL24441 [BETAHISTINE][4][AGONIST][Small molecule]|CHEMBL43064 [CINNARIZINE][4][ANTAGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000196664	Q9NYK1	TLR7	toll-like receptor 7 [Source:HGNC Symbol;Acc:15631]	protein_coding	X	12885202	12908499	1	ensembl_havana	4	ENST00000380659	ENSP00000370034	TLR7_HUMAN	DIRECT	CHEMBL5936	SWISS-PROT	SINGLE PROTEIN	Toll-like receptor 7	AGONIST|ANTAGONIST	CHEMBL1282 [IMIQUIMOD][4][AGONIST][Small molecule]|CHEMBL1690 [HYDROXYCHLOROQUINE SULFATE][4][ANTAGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000196689	Q8NER1	TRPV1	transient receptor potential cation channel, subfamily V, member 1 [Source:HGNC Symbol;Acc:12716]	protein_coding	17	3468738	3500392	-1	ensembl_havana	6	ENST00000399759|ENST00000571088|ENST00000399756	ENSP00000382661|ENSP00000461007|ENSP00000382659	TRPV1_HUMAN	DIRECT	CHEMBL4794	SWISS-PROT	SINGLE PROTEIN	Vanilloid receptor	OPENER|ANTAGONIST|INHIBITOR	CHEMBL294199 [CAPSAICIN][4][OPENER][Small molecule]|CHEMBL112 [ACETAMINOPHEN][4][OPENER][Small molecule]|CHEMBL229430 [AMG-517][1][ANTAGONIST][Small molecule]|CHEMBL398338 [ABT-102][1][ANTAGONIST][Small molecule]|CHEMBL3545148 [PHE377][1][ANTAGONIST][Small molecule]|CHEMBL2364618 [MAVATREP][1][ANTAGONIST][Small molecule]|CHEMBL3707397 [MR-1817][1][ANTAGONIST][Small molecule]|CHEMBL3707398 [PAC-14028][3][ANTAGONIST][Small molecule]|CHEMBL207433 [SB-705498][2][ANTAGONIST][Small molecule]|CHEMBL3545039 [AZD1386][2][ANTAGONIST][Small molecule]|CHEMBL3545227 [NGD-8243][2][ANTAGONIST][Small molecule]|CHEMBL3545107 [GRC-6211][2][ANTAGONIST][Small molecule]|CHEMBL3545228 [JTS-653][2][ANTAGONIST][Small molecule]|CHEMBL3545229 [DWP05195][2][ANTAGONIST][Small molecule]|CHEMBL3544953 [SAF312][2][INHIBITOR][Small molecule]|CHEMBL3707293 [XEN-D0501][2][ANTAGONIST][Small molecule]|CHEMBL3707356 [SYL-1001][3][ANTAGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000196715	Q8N0U8	VKORC1L1	vitamin K epoxide reductase complex, subunit 1-like 1 [Source:HGNC Symbol;Acc:21492]	protein_coding	7	65338254	65424550	1	ensembl_havana	5	ENST00000360768	ENSP00000353998	VKORL_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000196730	P53355	DAPK1	death-associated protein kinase 1 [Source:HGNC Symbol;Acc:2674]	protein_coding	9	90112143	90323548	1	ensembl_havana	8	ENST00000358077|ENST00000472284|ENST00000408954	ENSP00000350785|ENSP00000417076|ENSP00000386135	DAPK1_HUMAN	DIRECT								1	SMALL_MOL	ORIGINAL
ENSG00000196739	Q8IZC6	COL27A1	collagen, type XXVII, alpha 1 [Source:HGNC Symbol;Acc:22986]	protein_coding	9	116917840	117074791	1	ensembl_havana	10	ENST00000356083	ENSP00000348385	CORA1_HUMAN	DIRECT	CHEMBL2364188	SWISS-PROT	PROTEIN COMPLEX GROUP	Collagen	HYDROLYTIC ENZYME	CHEMBL2108709 [COLLAGENASE CLOSTRIDIUM HISTOLYTICUM][4][HYDROLYTIC ENZYME][Enzyme]|CHEMBL2095222 [OCRIPLASMIN][4][HYDROLYTIC ENZYME][Enzyme]	4	3	BIO_MOL	ORIGINAL
ENSG00000196748	Q6UWE3	CLPSL2	colipase-like 2 [Source:HGNC Symbol;Acc:21250]	protein_coding	6	35744371	35747329	1	ensembl_havana	5	ENST00000360454|ENST00000403376	ENSP00000353639|ENSP00000385898	COLL2_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000196776	Q08722	CD47	CD47 molecule [Source:HGNC Symbol;Acc:1682]	protein_coding	3	107762145	107809872	-1	ensembl_havana	10	ENST00000355354|ENST00000361309	ENSP00000347512|ENSP00000355361	CD47_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000196811	P07510	CHRNG	cholinergic receptor, nicotinic, gamma (muscle) [Source:HGNC Symbol;Acc:1967]	protein_coding	2	233404437	233411113	1	ensembl_havana	7	ENST00000389494	ENSP00000374145	ACHG_HUMAN	DIRECT	CHEMBL2362997	SWISS-PROT	PROTEIN COMPLEX GROUP	Muscle-type nicotinic acetylcholine receptor	PARTIAL AGONIST|ANTAGONIST|AGONIST	CHEMBL1134 [DECAMETHONIUM BROMIDE][4][PARTIAL AGONIST][Small molecule]|CHEMBL1200757 [PANCURONIUM BROMIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200641 [CISATRACURIUM BESYLATE][4][ANTAGONIST][Small molecule]|CHEMBL1200993 [GALLAMINE TRIETHIODIDE][4][ANTAGONIST][Small molecule]|CHEMBL1237099 [DOXACURIUM CHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200549 [RAPACURONIUM BROMIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200722 [PIPECURONIUM BROMIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200527 [ATRACURIUM BESYLATE][4][ANTAGONIST][Small molecule]|CHEMBL1739 [METOCURINE IODIDE][4][ANTAGONIST][Small molecule]|CHEMBL984 [MIVACURIUM CHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200648 [ROCURONIUM BROMIDE][4][ANTAGONIST][Small molecule]|CHEMBL983 [SUCCINYLCHOLINE CHLORIDE][4][AGONIST][Small molecule]|CHEMBL3989821 [TUBOCURARINE CHLORIDE][4][ANTAGONIST][Small molecule]|CHEMBL1200629 [VECURONIUM BROMIDE][4][ANTAGONIST][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000196834	P0CG38	POTEI	POTE ankyrin domain family, member I [Source:HGNC Symbol;Acc:37093]	protein_coding	2	131217028	131267239	-1	havana	7	ENST00000451531	ENSP00000392718	POTEI_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000196839	P00813	ADA	adenosine deaminase [Source:HGNC Symbol;Acc:186]	protein_coding	20	43248163	43280874	-1	ensembl_havana	8	ENST00000372874	ENSP00000361965	ADA_HUMAN	DIRECT	CHEMBL1910	SWISS-PROT	SINGLE PROTEIN	Adenosine deaminase	INHIBITOR	CHEMBL1580 [PENTOSTATIN][4][INHIBITOR][Small molecule]	4	1	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000196844	Q6UY27	PATE2	prostate and testis expressed 2 [Source:HGNC Symbol;Acc:32249]	protein_coding	11	125646008	125648714	-1	ensembl_havana	4	ENST00000358524|ENST00000436890	ENSP00000351325|ENSP00000414895	PATE2_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000196876	Q9UQD0	SCN8A	sodium channel, voltage gated, type VIII, alpha subunit [Source:HGNC Symbol;Acc:10596]	protein_coding	12	51984050	52206648	1	ensembl_havana	9	ENST00000354534|ENST00000545061	ENSP00000346534|ENSP00000440360	SCN8A_HUMAN	DIRECT	CHEMBL2331043	SWISS-PROT	PROTEIN FAMILY	Sodium channel alpha subunit	BLOCKER	CHEMBL1201486 [QUINIDINE POLYGALACTURONATE][4][BLOCKER][Small molecule]|CHEMBL1889140 [ROPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL918 [PHENACEMIDE][4][BLOCKER][Small molecule]|CHEMBL1200654 [BENOXINATE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL944 [CHLOROPROCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200606 [MEXILETINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL744 [RILUZOLE][4][BLOCKER][Small molecule]|CHEMBL1200715 [HEXYLCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201022 [PHENAZOPYRIDINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200437 [QUINIDINE GLUCONATE][4][BLOCKER][Small molecule]|CHEMBL856 [PRIMIDONE][4][BLOCKER][Small molecule]|CHEMBL1095 [ETHOTOIN][4][BLOCKER][Small molecule]|CHEMBL1201020 [DISOPYRAMIDE PHOSPHATE][4][BLOCKER][Small molecule]|CHEMBL1201729 [DRONEDARONE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200478 [DYCLONINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL3707183 [QUINIDINE SULFATE][4][BLOCKER][Small molecule]|CHEMBL1194 [PRILOCAINE][4][BLOCKER][Small molecule]|CHEMBL1611 [PHENYTOIN SODIUM][4][BLOCKER][Small molecule]|CHEMBL220492 [TOPIRAMATE][4][BLOCKER][Small molecule]|CHEMBL1200443 [MERETHOXYLLINE PROCAINE][4][BLOCKER][Small molecule]|CHEMBL1200841 [PROCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL861 [MEPHENYTOIN][4][BLOCKER][Small molecule]|CHEMBL108 [CARBAMAZEPINE][4][BLOCKER][Small molecule]|CHEMBL1200819 [ARTICAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL698 [TETRACAINE][4][BLOCKER][Small molecule]|CHEMBL58323 [ERLOSAMIDE][4][BLOCKER][Small molecule]|CHEMBL1200440 [MEPIVACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200334 [MORICIZINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200597 [ETIDOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201023 [ORPHENADRINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200395 [ORPHENADRINE CITRATE][4][BLOCKER][Small molecule]|CHEMBL605 [PROCAINAMIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201063 [PROPAFENONE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200464 [PROPARACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1769 [PROPOXYCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1201754 [RUFINAMIDE][4][BLOCKER][Small molecule]|CHEMBL1068 [OXCARBAZEPINE][4][BLOCKER][Small molecule]|CHEMBL16 [PHENYTOIN][4][BLOCKER][Small molecule]|CHEMBL1200586 [PRILOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL919 [FOSPHENYTOIN SODIUM][4][BLOCKER][Small molecule]|CHEMBL1200341 [INDECAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL741 [LAMOTRIGINE][4][BLOCKER][Small molecule]|CHEMBL79 [LIDOCAINE][4][BLOCKER][Small molecule]|CHEMBL1200409 [LIDOCAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL1200773 [TOCAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL750 [ZONISAMIDE][4][BLOCKER][Small molecule]|CHEMBL87992 [ESLICARBAZEPINE ACETATE][4][BLOCKER][Small molecule]|CHEMBL3545207 [NW-3509][2][BLOCKER][Small molecule]|CHEMBL3545209 [NKTR-171][1][BLOCKER][Small molecule]|CHEMBL29741 [IRAMPANEL][1][BLOCKER][Small molecule]|CHEMBL2107762 [NERISPIRDINE][2][BLOCKER][Small molecule]|CHEMBL2107771 [RALFINAMIDE][3][BLOCKER][Small molecule]|CHEMBL1255654 [TETRACAINE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL315985 [ESLICARBAZEPINE][4][BLOCKER][Small molecule]|CHEMBL2106155 [ENCAINIDE HYDROCHLORIDE][4][BLOCKER][Small molecule]|CHEMBL3184437 [DICHLOROBENZYL ALCOHOL][4][BLOCKER][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000196878	Q13751	LAMB3	laminin, beta 3 [Source:HGNC Symbol;Acc:6490]	protein_coding	1	209788215	209825811	-1	ensembl_havana	8	ENST00000356082|ENST00000367030|ENST00000391911	ENSP00000348384|ENSP00000355997|ENSP00000375778	LAMB3_HUMAN	DIRECT	CHEMBL2364187	SWISS-PROT	PROTEIN COMPLEX GROUP	Laminin	HYDROLYTIC ENZYME	CHEMBL2095222 [OCRIPLASMIN][4][HYDROLYTIC ENZYME][Enzyme]	4	1	BIO_MOL	ORIGINAL
ENSG00000196917	Q9BXC0	HCAR1	hydroxycarboxylic acid receptor 1 [Source:HGNC Symbol;Acc:4532]	protein_coding	12	123104824	123215390	-1	ensembl_havana	4	ENST00000436083|ENST00000356987|ENST00000432564	ENSP00000409980|ENSP00000349478|ENSP00000389255	HCAR1_HUMAN	DIRECT								4	BIO_MOL | SMALL_MOL	ORIGINAL
ENSG00000196924	P21333	FLNA	filamin A, alpha [Source:HGNC Symbol;Acc:3754]	protein_coding	X	153576892	153603006	-1	ensembl_havana	10	ENST00000360319|ENST00000369850|ENST00000422373	ENSP00000353467|ENSP00000358866|ENSP00000416926	FLNA_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000196937	Q92520	FAM3C	family with sequence similarity 3, member C [Source:HGNC Symbol;Acc:18664]	protein_coding	7	120988905	121036418	-1	ensembl_havana	6	ENST00000359943	ENSP00000353025	FAM3C_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000196954	P49662	CASP4	caspase 4, apoptosis-related cysteine peptidase [Source:HGNC Symbol;Acc:1505]	protein_coding	11	104813593	104840163	-1	ensembl_havana	8	ENST00000444739|ENST00000393150	ENSP00000388566|ENSP00000376857	CASP4_HUMAN	DIRECT	CHEMBL3831289	SWISS-PROT	PROTEIN FAMILY	Caspase	INHIBITOR	CHEMBL197672 [EMRICASAN][2][INHIBITOR][Small molecule]	2	2	SMALL_MOL	ANNA_NEW
ENSG00000196966	P68431	HIST1H3E	histone cluster 1, H3e [Source:HGNC Symbol;Acc:4769]	protein_coding	6	26225383	26225844	1	ensembl_havana	3	ENST00000360408	ENSP00000353581	H31_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000197061	P62805	HIST1H4C	histone cluster 1, H4c [Source:HGNC Symbol;Acc:4787]	protein_coding	6	26104104	26104518	1	ensembl_havana	3	ENST00000377803	ENSP00000367034	H4_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000197081	P11717	IGF2R	insulin-like growth factor 2 receptor [Source:HGNC Symbol;Acc:5467]	protein_coding	6	160390131	160534539	1	ensembl_havana	8	ENST00000356956	ENSP00000349437	MPRI_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000197106	Q9H1V8	SLC6A17	solute carrier family 6 (neutral amino acid transporter), member 17 [Source:HGNC Symbol;Acc:31399]	protein_coding	1	110693108	110744824	1	ensembl_havana	6	ENST00000331565	ENSP00000330199	S6A17_HUMAN	DIRECT								4	SMALL_MOL	ORIGINAL
ENSG00000197110	Q8IZI9	IFNL3	interferon, lambda 3 [Source:HGNC Symbol;Acc:18365]	protein_coding	19	39734246	39735646	-1	ensembl_havana	4	ENST00000413851	ENSP00000409000	IFNL3_HUMAN	DIRECT								3	BIO_MOL	ORIGINAL
ENSG00000197122	P12931	SRC	v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog [Source:HGNC Symbol;Acc:11283]	protein_coding	20	35973088	36034453	1	ensembl_havana	7	ENST00000373578|ENST00000373567|ENST00000373558|ENST00000445403|ENST00000360723|ENST00000358208	ENSP00000362680|ENSP00000362668|ENSP00000362659|ENSP00000408503|ENSP00000353950|ENSP00000350941	SRC_HUMAN	DIRECT	CHEMBL2363074	SWISS-PROT	PROTEIN FAMILY	SRC	INHIBITOR	CHEMBL1421 [DASATINIB][4][INHIBITOR][Small molecule]|CHEMBL52885 [ENMD-981693][2][INHIBITOR][Small molecule]|CHEMBL1980297 [ILORASERTIB][2][INHIBITOR][Small molecule]|CHEMBL3545085 [XL-228][1][INHIBITOR][Small molecule]|CHEMBL403989 [TG100-801][2][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000197122	P12931	SRC	v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog [Source:HGNC Symbol;Acc:11283]	protein_coding	20	35973088	36034453	1	ensembl_havana	7	ENST00000373578|ENST00000373567|ENST00000373558|ENST00000445403|ENST00000360723|ENST00000358208	ENSP00000362680|ENSP00000362668|ENSP00000362659|ENSP00000408503|ENSP00000353950|ENSP00000350941	SRC_HUMAN	DIRECT	CHEMBL267	SWISS-PROT	SINGLE PROTEIN	Tyrosine-protein kinase SRC	INHIBITOR	CHEMBL288441 [BOSUTINIB][4][INHIBITOR][Small molecule]|CHEMBL24828 [VANDETANIB][4][INHIBITOR][Small molecule]|CHEMBL3545177 [AZD-0424][1][INHIBITOR][Small molecule]|CHEMBL3545133 [JNJ-26483327][1][INHIBITOR][Small molecule]|CHEMBL3545196 [PD-0166285][1][INHIBITOR][Small molecule]|CHEMBL3545150 [AZM-475271][2][INHIBITOR][Small molecule]|CHEMBL571546 [KX2-391][3][INHIBITOR][Small molecule]|CHEMBL217092 [SARACATINIB][3][INHIBITOR][Small molecule]	4	1	SMALL_MOL	ORIGINAL
ENSG00000197140	Q8TC27	ADAM32	ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:15479]	protein_coding	8	38964509	39142430	1	ensembl_havana	10	ENST00000379907	ENSP00000369238	ADA32_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000197150	Q9NUT2	ABCB8	ATP-binding cassette, sub-family B (MDR/TAP), member 8 [Source:HGNC Symbol;Acc:49]	protein_coding	7	150725510	150744869	1	ensembl_havana	8	ENST00000358849|ENST00000297504	ENSP00000351717|ENSP00000297504	ABCB8_HUMAN	DIRECT								1	ADME | SMALL_MOL	ORIGINAL
ENSG00000197153	P68431	HIST1H3J	histone cluster 1, H3j [Source:HGNC Symbol;Acc:4774]	protein_coding	6	27858093	27860884	-1	ensembl_havana	3	ENST00000359303	ENSP00000352252	H31_HUMAN	DIRECT								4	BIO_MOL	ORIGINAL
ENSG00000197165	P50226	SULT1A2	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 2 [Source:HGNC Symbol;Acc:11454]	protein_coding	16	28603264	28608430	-1	ensembl_havana	6	ENST00000335715|ENST00000395630	ENSP00000338742|ENSP00000378992	ST1A2_HUMAN	DIRECT								1	ADME	ORIGINAL
ENSG00000197168	Q6P3R8	NEK5	NIMA-related kinase 5 [Source:HGNC Symbol;Acc:7748]	protein_coding	13	52611093	52703214	-1	ensembl_havana	7	ENST00000355568	ENSP00000347767	NEK5_HUMAN	DIRECT								2	SMALL_MOL	ORIGINAL
